coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-08-02 22:00:00,0.7009,0.7051,0.6963,0.7025,2298344.88,1609803.77
ADA,2025-08-02 23:00:00,0.7025,0.7033,0.692,0.6973,1827551.87,1274226.42
ADA,2025-08-03 00:00:00,0.6973,0.7045,0.687,0.7032,7119714.35,4979746.74
ADA,2025-08-03 01:00:00,0.7032,0.7067,0.7006,0.7045,2408730.08,1696753.5
ADA,2025-08-03 02:00:00,0.7045,0.7135,0.7045,0.7131,1555259.71,1105252.51
ADA,2025-08-03 03:00:00,0.7131,0.718,0.7117,0.7164,4849358.94,3468136.35
ADA,2025-08-03 04:00:00,0.7164,0.7164,0.712,0.7145,2585235.22,1848361.65
ADA,2025-08-03 05:00:00,0.7145,0.7157,0.7127,0.7137,820551.02,586364.83
ADA,2025-08-03 06:00:00,0.7137,0.7189,0.7125,0.7184,1349339.55,965586.81
ADA,2025-08-03 07:00:00,0.7184,0.7258,0.7184,0.7219,1261107.84,910318.22
ADA,2025-08-03 08:00:00,0.7219,0.7257,0.7215,0.7241,827656.65,598780.81
ADA,2025-08-03 09:00:00,0.7241,0.7245,0.7213,0.7234,536758.37,388252.64
ADA,2025-08-03 10:00:00,0.7234,0.7263,0.723,0.724,1233977.28,894351.23
ADA,2025-08-03 11:00:00,0.724,0.7295,0.7225,0.7245,1762915.49,1279433.18
ADA,2025-08-03 12:00:00,0.7245,0.7267,0.7219,0.725,1130305.19,818481.96
ADA,2025-08-03 13:00:00,0.725,0.7262,0.7222,0.7229,1033180.57,747998.29
ADA,2025-08-03 14:00:00,0.7229,0.7249,0.718,0.7241,1386587.11,999760.94
ADA,2025-08-03 15:00:00,0.7241,0.7273,0.7217,0.7262,1496479.22,1085409.53
ADA,2025-08-03 16:00:00,0.7262,0.7286,0.7226,0.7273,1682824.18,1220095.86
ADA,2025-08-03 17:00:00,0.7273,0.729,0.7254,0.7278,863602.36,627797.92
ADA,2025-08-03 18:00:00,0.7278,0.728,0.7223,0.7247,4696696.22,3399088.08
ADA,2025-08-03 19:00:00,0.7247,0.728,0.723,0.7243,3314439.84,2404398.75
ADA,2025-08-03 20:00:00,0.7243,0.7258,0.7222,0.7252,1114680.85,806791.84
ADA,2025-08-03 21:00:00,0.7252,0.7271,0.7245,0.7265,750722.39,544740.75
ADA,2025-08-03 22:00:00,0.7265,0.7282,0.7226,0.7263,758657.49,550070.06
ADA,2025-08-03 23:00:00,0.7263,0.7309,0.7255,0.7271,1015155.8,738974.91
ADA,2025-08-04 00:00:00,0.7271,0.7424,0.7252,0.7414,3358405.76,2473011.97
ADA,2025-08-04 01:00:00,0.7414,0.7433,0.7326,0.733,1611953.76,1189263.46
ADA,2025-08-04 02:00:00,0.733,0.7401,0.73,0.74,2371698.48,1741932.07
ADA,2025-08-04 03:00:00,0.74,0.7407,0.7354,0.7368,855445.54,631319.72
ADA,2025-08-04 04:00:00,0.7368,0.7395,0.7341,0.7343,1434215.59,1056602.5
ADA,2025-08-04 05:00:00,0.7343,0.7352,0.731,0.7351,1908784.52,1397193.27
ADA,2025-08-04 06:00:00,0.7351,0.7372,0.7299,0.7361,2913279.6,2139805.85
ADA,2025-08-04 07:00:00,0.7361,0.7427,0.735,0.7416,2333880.94,1727188.8
ADA,2025-08-04 08:00:00,0.7416,0.7432,0.7375,0.7393,1183495.35,876264.43
ADA,2025-08-04 09:00:00,0.7393,0.742,0.7354,0.7358,3935921.48,2906555.18
